,Uniform,Gaussian,TinyImageNet (Crop),TinyImageNet (Resize),LSUN (Crop),LSUN (Resize),iSUN,SVHN,Cifar10,All
Min_relu_2,0.00208605,3.9999999999995594e-08,0.48540845,0.4833907348894098,0.67312163,0.50047377,0.5353883025210083,0.921627446988322,0.55211818,0.5300715971052843
Min_relu_3,8.238000000000001e-05,0.0,0.05741298,0.016765263479767607,0.52489908,0.004065099999999984,0.010959887955182067,0.9862741779348494,0.47237393999999994,0.34242899025739715
Min_relu_4,0.0,0.0,0.051066570000000006,0.01365167668943023,0.58193574,0.004673019999999993,0.014195943977591035,0.9620626421327597,0.46991064000000005,0.3411049294362922
Min_relu_5,0.00022104000000000004,0.0,0.50751592,0.48726659871572725,0.73073006,0.52917982,0.5381618039215686,0.8610503495697602,0.54424866,0.5251808305268222
Min_relu_6,0.0002461999999999999,4.8599999999999975e-06,0.14491237999999998,0.0668223728468046,0.68359925,0.04171856,0.06813517086834733,0.983613848340504,0.47516632,0.38038028726645823
Min_relu_7,0.0009097399999999993,1.359999999999999e-05,0.15317861,0.06925675262460504,0.65323724,0.049095690000000004,0.0726352044817927,0.9640485248924401,0.48266299999999995,0.3748849550958223
Min_relu_8,3.1760000000000014e-05,0.0,0.27082818,0.1744780960146774,0.7480068200000001,0.14832165,0.1848579607843137,0.9338644283958205,0.47276634,0.4180472345842354
Min_relu_9,3.2399999999999986e-06,0.0,0.5291058200000001,0.4945258791152788,0.77138043,0.44700907,0.49223706442577025,0.9526064036570375,0.5143293,0.542156715580146
Min_relu_10,0.00024599999999999985,3.100000000000014e-06,0.04078426,0.0117321272041586,0.47604384,0.00445763999999999,0.00861427450980392,0.9877366126306084,0.46916926,0.33543762027904744
Min_relu_11,0.00390642,0.0001546399999999998,0.10802347999999999,0.05134302313729487,0.6099418499999999,0.024848339999999997,0.04230395518207283,0.9423399854025815,0.45002842,0.3521286695132708
Min_relu_12,0.00888972,0.0005801899999999999,0.6725600999999999,0.6309402405463256,0.89013167,0.55486058,0.61171393837535,0.9769599915488629,0.51140916,0.6105083042658969
Min_relu_13,0.00127714,2.3380000000000003e-05,0.53527191,0.516044776271532,0.78670428,0.48537163000000005,0.5248713277310925,0.9747691610325752,0.5203749599999999,0.5594072337823751
Min_relu_14,0.38441902,0.21241101,0.49676828,0.4504650698195902,0.81519281,0.38886421,0.4205433165266106,0.9680971189305471,0.51171134,0.5904646389623929
Min_relu_15,3.746000000000003e-05,0.0,0.29822445999999997,0.20253637753541942,0.74091769,0.12676797,0.16077549579831935,0.9827961201598032,0.48762896,0.43204008199021726
Min_relu_16,0.0005544399999999999,7.699999999999974e-06,0.08649883,0.04399479156049332,0.54358989,0.04111656999999999,0.04707132773109243,0.9662142632145052,0.5279126199999999,0.35443700986288185
Min_relu_17,0.0017942799999999999,0.00021957999999999998,0.34908164,0.2982041484048517,0.63220407,0.28621773,0.3159127731092437,0.9006294906269208,0.52420004,0.4461005783417529
Min_relu_18,0.009758010000000001,0.0013714899999999995,0.1859421,0.1201502701049842,0.63144045,0.12413547,0.13067747899159665,0.8555525929625076,0.53119408,0.3688485436212011
Min_relu_19,0.92732368,0.8876364600000001,0.8090396399999998,0.8253950769544389,0.82133026,0.8137028000000001,0.835014969187675,0.9047637561462816,0.49151007999999996,0.843468332531473
Min_relu_20,0.03315787,0.00681529,0.28123514000000005,0.19225113647946182,0.53199978,0.14436947,0.1624826442577031,0.27179233251382917,0.4744594,0.22812629299975945
Min_relu_21,0.0038940199999999993,1.387999999999998e-05,0.29922052,0.23156949342574662,0.67062784,0.17219935000000003,0.22951201120448178,0.7784183466502765,0.4928573,0.3859749819581429
Min_relu_22,0.0037301,0.00014685999999999982,0.34389622,0.26435797574151465,0.75472126,0.316204,0.3164861736694678,0.8915533497234174,0.51691382,0.45504295465479916
Min_relu_23,0.51931959,0.42380783,0.60960014,0.5847156049332383,0.6831780000000001,0.5326157300000001,0.5592297703081233,0.8988094345421019,0.4503059,0.6421129029348087
Min_relu_24,0.19949266,0.08606146,0.26248172000000003,0.18846186933034348,0.6420560799999999,0.23406575000000002,0.23599834173669465,0.8440786839274739,0.5022495199999999,0.4278041576457381
Min_relu_25,0.07832757,0.03264436,0.27703173000000003,0.20433931301600244,0.7109727800000001,0.21548142,0.22848950140056018,0.940546012599877,0.46270098000000004,0.44088704895357234
Min_relu_26,0.06248243,0.010022579999999998,0.5019239600000001,0.44293095505045366,0.78606593,0.42856203,0.45337912605042013,0.9276627189612784,0.4963628,0.5303634782695854
Min_relu_27,0.17787874999999997,0.09755354,0.31989652,0.23566805626337786,0.72153085,0.27910472,0.27312588235294116,0.9306798901352183,0.50898204,0.4759221463796006
Min_relu_28,0.22644731,0.16604787999999998,0.26198171,0.15897381510549385,0.7553189299999999,0.16847698,0.18044560224089637,0.9381555431776276,0.50355704,0.4599946626172721
Min_relu_29,0.41333011999999997,0.27770945999999996,0.46921096,0.4084509428192845,0.7313101799999999,0.34670342,0.3913631260504201,0.804722975568531,0.47284068,0.5331932222756796
Min_relu_30,0.23634212999999998,0.12297991999999999,0.4452048,0.3683327387626134,0.77825163,0.30015567,0.3516996974789916,0.9013841502765828,0.46697272,0.5150115227327399
Min_relu_31,0.69815482,0.5677364,0.61679743,0.5934826011619612,0.79926705,0.54529133,0.5692137030812325,0.9192062576828519,0.47379471999999995,0.6963466371983
Min_relu_32,0.05040467,0.014085799999999997,0.40664083,0.29765320558556724,0.8058571299999999,0.30144678,0.31557639215686273,0.7944835471727105,0.4541334,0.44577228870980673
Min_relu_33,0.039422589999999993,0.00968558,0.5209662899999999,0.4538092447253083,0.79781727,0.42174623,0.4401844481792717,0.8338819414566687,0.49359426,0.5057025729692888
Min_relu_34,0.19452181000000002,0.13044151999999998,0.20247872,0.11953969014371624,0.6582648400000001,0.1531184,0.1526053893557423,0.8584181353718501,0.49034363999999997,0.4081581168310481
Min_relu_35,0.032401360000000004,0.00809492,0.33709714,0.24944700845989193,0.67028019,0.27938057,0.2685783529411765,0.714310782882606,0.55469078,0.3957713936332291
Min_relu_36,0.25824885,0.10705188999999998,0.5064468200000001,0.4480504535725206,0.7360280099999998,0.4534424,0.4617913389355742,0.8622758527965582,0.50222324,0.5421314609894956
Min_relu_37,0.7249232400000001,0.5396915200000001,0.38143856,0.30852865151360714,0.73853846,0.29544715,0.3071103641456583,0.8354046250768284,0.51833184,0.5703956809798734
Min_relu_38,0.17935364,0.0580209,0.31092669,0.1820759555600856,0.77304153,0.20497168999999998,0.20515233613445377,0.7913916756299938,0.5037153799999999,0.420982291917248
Min_relu_39,0.03073008,0.012593839999999999,0.52186888,0.4121292121088574,0.78823777,0.47772366000000005,0.44443946218487396,0.8199103833743084,0.51079558,0.5033622925186432
Min_relu_40,0.26421892999999996,0.10846583000000001,0.48580361,0.4112723269799205,0.7867750899999999,0.3966381,0.408336268907563,0.8716510410264291,0.50740224,0.5345024526902413
Min_relu_41,0.0895734,0.00879606,0.40009923000000003,0.29909430231372947,0.7597305799999998,0.29671400000000003,0.2961689075630252,0.8874979102642901,0.5003492,0.46840616229652793
Min_relu_42,0.19485244000000002,0.07695487,0.43885586,0.3449040464784426,0.7818572100000001,0.37463389999999996,0.36614763025210084,0.7685972111247694,0.51649822,0.48025296387619276
Min_relu_43,0.04369417,0.005755580000000001,0.33808922,0.22367076750586076,0.75315262,0.24590987,0.2656608291316527,0.8704257183466502,0.52312044,0.4380762960067356
Min_relu_44,0.02560007,0.0041703,0.35648568,0.24110597288757515,0.7744347400000001,0.2497941,0.25143789355742296,0.48742996696373697,0.5284841600000001,0.34124790012829764
Min_relu_45,0.32343955999999996,0.17161827999999998,0.5199801199999999,0.46271167057384566,0.7903866399999999,0.42514038,0.43489279551820725,0.822340995697603,0.52395472,0.5488101054446315
Min_relu_46,0.10276974999999999,0.06602535,0.57393157,0.49114659056161447,0.80371642,0.51675238,0.5070031148459384,0.7373236977566073,0.53866064,0.519835121481838
Min_relu_47,0.09963074,0.024868229999999998,0.49342583,0.3900308123534808,0.8201470999999998,0.43787401000000004,0.416558431372549,0.5644187307928703,0.50282146,0.4361207110496351
Min_relu_48,0.29765146,0.14908976000000002,0.51496369,0.4147143002752013,0.79600442,0.42577613999999997,0.40738640896358536,0.7471748002458513,0.51633966,0.5169161765295486
Min_relu_49,0.3910599,0.17755285999999998,0.50144776,0.41252034451126285,0.80703349,0.4421724,0.4289134901960785,0.7705541602642901,0.52625692,0.5388331388822067
Min_relu_50,0.08750954,0.02509842,0.37848766,0.2491432779533177,0.76851289,0.26851167,0.26280788795518206,0.6619593653964352,0.5230005799999999,0.400110616630583
