,Uniform,Gaussian,TinyImageNet (Crop),TinyImageNet (Resize),LSUN (Crop),LSUN (Resize),iSUN,SVHN,Cifar10,All
Max_relu_11,0.01555689,0.0041091999999999995,0.35630323,0.2769650086637448,0.7674453000000001,0.25609821,0.2756055798319328,0.8647819452980945,0.48098648,0.44191672480153954
Max_relu_12,0.67075819,0.47334431,0.6961925999999999,0.696881204770156,0.8520010899999999,0.60818957,0.6525286610644258,0.8648874385371852,0.46981244,0.7069359854863282
Max_relu_13,0.02394805,0.006913959999999999,0.38166712999999997,0.3016890938742228,0.78475493,0.28994222000000003,0.3058230476190476,0.8523315842040565,0.48671400000000004,0.45288139583834497
Max_relu_14,0.1567538,0.06627081,0.53682355,0.4996494139231475,0.78730065,0.47994922,0.5044941400560223,0.7673352220344192,0.5032241199999999,0.5228835097426028
Max_relu_15,0.14321946,0.062471589999999994,0.28453127999999994,0.213095770054021,0.7335092400000001,0.25320452000000004,0.2396405602240896,0.7876912108174554,0.52983152,0.42251193468847725
Max_relu_16,0.25713881,0.05107531,0.39513015,0.3341929263072062,0.7575066500000001,0.42055831,0.36341334453781515,0.8285632145052244,0.514615,0.4959361298211852
Max_relu_17,0.2520268,0.11480285999999999,0.33058175,0.26777326470288454,0.74128394,0.31127005,0.30057177591036416,0.8428072871850031,0.5373614600000001,0.4754645497554326
Max_relu_18,0.6981541099999999,0.3791634,0.65403422,0.6151048415044338,0.84699493,0.65185994,0.6354799663865547,0.925484138752305,0.4975695,0.707527151992623
Max_relu_19,0.35275397000000003,0.18001698,0.41464469000000004,0.3592228111303639,0.77231095,0.40027604,0.3931027114845938,0.8611431853103871,0.52709362,0.5340946044823991
Max_relu_20,0.54977405,0.40661426999999994,0.73282139,0.7172261135460198,0.8434611399999999,0.69877921,0.7244041904761904,0.84957133143823,0.5073482,0.7063316424103921
Max_relu_21,0.48251745,0.28863624,0.48214396,0.43076608908368164,0.80350321,0.46984572999999996,0.4649061960784314,0.8652795098340504,0.5437023400000001,0.5902239966722798
Max_relu_22,0.90850633,0.89516492,0.81576642,0.8071997961471816,0.87907328,0.80718103,0.8317046834733893,0.8370158343577135,0.5192346999999999,0.8297719809959105
Max_relu_23,0.57559125,0.38897689999999996,0.56324081,0.520700356742432,0.82474328,0.5509829900000001,0.5524779159663865,0.8503107367854947,0.55843014,0.6415107920375271
Max_relu_24,0.9522356999999999,0.94460053,0.8182400599999999,0.8132557741310774,0.8784711799999999,0.80157473,0.8268844033613445,0.9130225645359556,0.51527802,0.8585339106727607
Max_relu_25,0.57383344,0.39236713,0.57790169,0.5376296809703395,0.8253362999999999,0.55761933,0.5679544649859944,0.8577399008912108,0.55716722,0.648792984724561
Max_relu_26,0.54459208,0.60251236,0.63930558,0.6178477219447558,0.781013,0.63388431,0.6484960000000001,0.7706416180086048,0.55568024,0.6685745720070564
Max_relu_27,0.8444017500000001,0.8893521,0.72972652,0.6878806747528284,0.8297143100000001,0.7094852399999999,0.7201864985994397,0.7626836816226183,0.6137683199999999,0.7630330787426831
Max_relu_28,0.9339054999999998,0.9088333200000001,0.7033421699999999,0.631690480073387,0.78085252,0.6521008100000001,0.6284863529411765,0.7840642132759681,0.6202148,0.7528359073049475
Max_relu_29,0.9572670700000001,0.9371486,0.79373574,0.7431301192538988,0.83851414,0.76710363,0.76048681232493,0.8303206899200983,0.6775045599999999,0.8220904217785262
Max_relu_30,0.88864396,0.9081186,0.81039929,0.7998300988686169,0.7985451299999999,0.7960543099999999,0.799077131652661,0.7904845805162877,0.67071486,0.8111616780931762
Max_relu_31,0.66969396,0.47974071,0.7721901,0.7815489552543065,0.6454219999999999,0.7719272699999999,0.7651931428571429,0.6753050745236632,0.7010784999999999,0.6913218687354663
Min_out,0.16283566,0.10108061,0.51595293,0.5768538579145857,0.43579415,0.57558559,0.5599901400560224,0.4063675514751076,0.53065946,0.41898977628097184
Min_relu_32,0.00154086,5.578000000000001e-05,0.3317027,0.20629061257771888,0.65796304,0.11329432,0.15016207282913166,0.8431284227105103,0.51899238,0.39043542719108326
Min_relu_0,0.00271594,5.60000000000005e-07,0.08911606,0.03369462847823872,0.54341443,0.01636404,0.030571450980392156,0.927413721573448,0.52060428,0.339437433846524
Min_relu_1,0.00012228,0.0,0.044336020000000004,0.011587809601467738,0.56075385,0.0060145599999999935,0.012358252100840336,0.9710922403196066,0.48464532,0.34118106306631385
Min_relu_2,0.0,0.0,0.06036156,0.01660212006930996,0.58183688,0.0038749199999999996,0.012028851540616243,0.9775497387830362,0.46838451999999997,0.3460074562986128
Min_relu_3,8.199999999999985e-07,0.0,0.02366978,0.005939048007338697,0.46530996,0.00226703999999999,0.006357803921568622,0.9909494045789796,0.4990537,0.3339663098388261
Min_relu_4,0.0,0.0,0.022679320000000003,0.005327662827438592,0.45906499,0.0018763199999999997,0.005026599439775917,0.9928024124154886,0.48058246000000004,0.33258041756875945
Min_relu_5,5.3559999999999914e-05,0.0,0.045342629999999995,0.012675772092549182,0.5474043800000001,0.004397759999999987,0.010278072829131651,0.9885181584204056,0.45612458,0.34281337402774437
Min_relu_6,0.00038025999999999983,1.9999999999997797e-08,0.12250588999999998,0.0570100703292223,0.6925949599999999,0.05380977,0.06793719887955182,0.9315221419791024,0.52586734,0.368227241199583
Min_relu_7,0.00055044,2.3800000000000043e-06,0.11135703,0.0438517276526348,0.66434084,0.04336483,0.05525212324929973,0.7613136524277813,0.5182228600000001,0.31602458704193725
Min_relu_8,0.0004909999999999999,4.71999999999999e-06,0.56942231,0.5104931607379473,0.81728951,0.53509989,0.5613719775910364,0.8831150622311003,0.5301810600000001,0.5500954634752626
Min_relu_9,0.009788439999999999,0.00207818,0.53349972,0.47321370910202837,0.76895705,0.45686631,0.48953035294117647,0.8893528234480639,0.5170446399999999,0.5258250240558094
Min_relu_10,0.07811826,0.008972959999999995,0.49444815000000003,0.4165073183161757,0.8021559099999999,0.39203091000000007,0.41025360224089635,0.7910258988936694,0.49439868000000003,0.48682050557292916
Min_relu_11,0.95893501,0.84179352,0.6449391899999999,0.6295284782387116,0.77617141,0.58043811,0.6495749915966387,0.7698137638291334,0.5318845799999999,0.7286479422259642
Min_relu_12,0.24364753,0.09998738,0.45139234,0.38269673835490775,0.8072788500000001,0.26031287999999997,0.322280649859944,0.9345671366011064,0.46634155999999993,0.5203827058776361
Min_relu_13,0.7229909099999999,0.21704131,0.71853966,0.7030097849352768,0.8623576199999999,0.62911979,0.6614085490196078,0.9144687653657038,0.4877456,0.707090170194852
Min_relu_14,0.005067220000000001,0.0003634,0.07469918,0.023082621547242888,0.6031721900000001,0.016953079999999992,0.02613596638655462,0.4633572641364475,0.53722928,0.22262188777964875
Min_relu_15,0.0120784,0.0013631599999999998,0.29650520999999996,0.22277292834573437,0.67532234,0.20495574000000003,0.23219206722689076,0.6124028695451752,0.49232934,0.3464428083152915
Min_relu_16,0.34261211999999996,0.07074604000000001,0.46851642,0.39869974518397716,0.7736473200000001,0.39523055999999995,0.39302019047619047,0.7103049592808852,0.51015996,0.4908220220912517
Min_relu_17,0.1486297,0.06023247,0.38818887,0.34995247171542143,0.70221284,0.38629648999999994,0.36170360784313726,0.5743478948985863,0.52686592,0.41198526681902015
Min_relu_18,0.47367022,0.08519212000000001,0.5894008,0.529521975333809,0.8119684199999999,0.53019103,0.5621719551820729,0.9140535341118623,0.48805938000000004,0.6149435610616631
Min_relu_19,0.1574894,0.0142393,0.67162621,0.6251870451533992,0.8438422299999999,0.69596124,0.6579322240896358,0.9130426244622003,0.54440594,0.6247263080346404
Min_relu_20,0.9634267499999999,0.9127334899999999,0.6813380600000001,0.6685040974416471,0.84641943,0.65362508,0.686595294117647,0.7494551014136448,0.48161218,0.753546837663379
Min_relu_21,0.13213333,0.05821379,0.74248646,0.7417861889715626,0.7943361400000001,0.7212343099999999,0.7422636190476191,0.7483232521511987,0.5311727800000001,0.606633611979793
Min_relu_22,0.9117547500000001,0.70305525,0.77009734,0.7585793802874324,0.8893898,0.7800850800000001,0.7988320672268907,0.8642440304240935,0.48817972000000004,0.8024087873867373
Min_relu_23,0.98605765,0.97661589,0.8274668599999999,0.8122649373152584,0.88018996,0.82216652,0.8351285490196079,0.8459399738783037,0.5333161799999999,0.852334543140085
Min_relu_24,0.9694698500000001,0.8793408799999999,0.75985145,0.7459999592294362,0.8811464300000001,0.7609408799999999,0.7765862408963585,0.8991403119237861,0.51650828,0.8293891297810922
Min_relu_25,0.9670453999999999,0.83142565,0.8794023000000001,0.8661029864437876,0.9211296099999999,0.8570651,0.8733505994397759,0.9069526659496006,0.55910898,0.8746091712773636
Min_relu_26,0.6315127899999999,0.25119186,0.60884784,0.5537130363877281,0.81613004,0.57895932,0.5901394733893557,0.7355670520897357,0.55442854,0.6162929606687515
Min_relu_27,0.33900554,0.74046265,0.45270445,0.38896126796452957,0.6871432599999999,0.41159188,0.423262162464986,0.620901901505839,0.4709060199999999,0.5254253868976024
Min_relu_28,0.26849382,0.5985469999999999,0.64833012,0.599874263581694,0.66073434,0.60792146,0.59919318767507,0.729453733866011,0.5565582,0.6098685309919012
Min_relu_29,0.39725967,0.44225671,0.72489832,0.6522673631637957,0.77514375,0.65297559,0.6328064089635854,0.8085506376767055,0.6844751400000001,0.6659760504370139
Min_relu_30,0.8564173799999999,0.8617293799999999,0.73182161,0.6699903985322597,0.7806134899999999,0.69241083,0.6731302296918766,0.822489520590043,0.6591248,0.7669549474781492
Min_relu_31,0.13756275,0.28512309999999996,0.28482598000000003,0.33563241259810417,0.25615568,0.31741467,0.3393175574229692,0.1907823179164106,0.36348662,0.2597626393232299
